Ano,Tipo de Emenda,Autor da emenda,Numero da emenda,Localidade do gasto,Funcao,Subfuncao,Programa Orcamentario,Acao Orcamentaria,Plano Orcamentario,Codigo da emenda,Valor empenhado,Valor pago
2023,Emenda Individual - Transferências com Finalidade Definida,FELIPE CARRERAS,2,MÚLTIPLO,Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,MU - Múltiplo,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202331870002,2777634.0,2677634.0
2023,Emenda de Comissão,COM. MINAS E ENERGIA,3,Nacional,Indústria,Mineração,"3002 - GEOLOGIA, MINERACAO E TRANSFORMACAO MINERAL",2399 - AVALIACAO DOS RECURSOS MINERAIS DO BRASIL,AVALIACAO DOS RECURSOS MINERAIS DO BRASIL - DESPESAS DIVERSAS,202350180003,2780590.5,2668510.77
2023,Emenda Individual - Transferências com Finalidade Definida,CARLOS VIANA,7,MINAS GERAIS (UF),Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202340870007,2787908.0,2787908.0
2023,Emenda Individual - Transferências com Finalidade Definida,SARGENTO FAHUR,6,PARANÁ (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,202340660006,2789006.0,1155812.0
2023,Emenda Individual - Transferências com Finalidade Definida,PAULO FREIRE COSTA,13,SÃO PAULO (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202328130013,2790667.0,2790667.0
2023,Emenda Individual - Transferências Especiais,ELI CORREA FILHO,2,CARAPICUÍBA - SP,Encargos especiais,Outras transferências,0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA,0EC2 - TRANSFERENCIAS ESPECIAIS,TRANSFERENCIAS ESPECIAIS,202327990002,2791649.0,2791649.0
2023,Emenda Individual - Transferências com Finalidade Definida,JARBAS VASCONCELOS,4,PERNAMBUCO (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,202325730004,2791802.0,324469.0
2023,Emenda Individual - Transferências com Finalidade Definida,MARCOS ROGERIO,4,RONDÔNIA (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,202392240004,2792218.0,2792218.0
2023,Emenda Individual - Transferências com Finalidade Definida,ARNALDO JARDIM,3,SÃO PAULO (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202323560003,2793912.0,2647912.0
2023,Emenda Individual - Transferências com Finalidade Definida,ALIEL MACHADO,10,PARANÁ (UF),Saúde,Múltiplo,MU - Múltiplo,MU - Múltiplo,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202330410010,2798389.0,2600000.0
2023,Emenda Individual - Transferências com Finalidade Definida,PROFESSOR JOZIEL,1,RIO DE JANEIRO (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202340590001,2798787.0,2798787.0
2023,Emenda Individual - Transferências com Finalidade Definida,ORLANDO SILVA,12,SÃO PAULO (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202337370012,2800000.0,2800000.0
2023,Emenda Individual - Transferências com Finalidade Definida,ROSE DE FREITAS,7,ESPÍRITO SANTO (UF),Agricultura,Promoção da produção agropecuária,"2217 - DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO",00SX - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO,APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,202338010007,2800000.0,79800.0
2023,Emenda Individual - Transferências com Finalidade Definida,CARLOS SAMPAIO,7,SÃO PAULO (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202315270007,2800000.0,2800000.0
2023,Emenda Individual - Transferências com Finalidade Definida,ROSANGELA GOMES,15,RIO DE JANEIRO (UF),Saúde,Múltiplo,MU - Múltiplo,MU - Múltiplo,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202337560015,2820030.0,2150130.0
2023,Emenda Individual - Transferências com Finalidade Definida,DOUTOR LUIZINHO,2,RIO DE JANEIRO (UF),Educação,Assistência hospitalar e ambulatorial,"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4086 - FUNCIONAMENTO E GESTAO DE INSTITUICOES HOSPITALARES FEDERAIS,FUNCIONAMENTO E GESTAO DE INSTITUICOES HOSPITALARES FEDERAIS - DESPESAS DIVERSAS,202339630002,2821333.18,2630504.23
2023,Emenda Individual - Transferências com Finalidade Definida,AIRTON FALEIRO,6,PARÁ (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE,ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS,202339010006,2830184.0,2330401.0
2023,Emenda Individual - Transferências Especiais,IGOR KANNARIO,4,BAHIA (UF),Encargos especiais,Outras transferências,0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA,0EC2 - TRANSFERENCIAS ESPECIAIS,TRANSFERENCIAS ESPECIAIS,202340170004,2830208.0,2830208.0
2023,Emenda Individual - Transferências com Finalidade Definida,ALESSANDRO MOLON,11,RIO DE JANEIRO (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE,ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS,202327760011,2840395.0,2840395.0
2023,Emenda de Bancada,BANCADA DO CEARA,6,CEARÁ (UF),Educação,Ensino profissional,5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA,"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA","REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS",202371070006,2846383.83,1801979.34
2023,Emenda Individual - Transferências com Finalidade Definida,ALENCAR SANTANA,15,SÃO PAULO (UF),Cultura,Difusão cultural,5025 - CULTURA,20ZF - PROMOCAO E FOMENTO A CULTURA BRASILEIRA,PROMOCAO E FOMENTO A CULTURA BRASILEIRA - DESPESAS DIVERSAS,202339050015,2849999.7,700000.0
2023,Emenda Individual - Transferências com Finalidade Definida,RODRIGO MAIA,9,CAMPOS DOS GOYTACAZES - RJ,Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202335780009,2851116.0,2851116.0
2023,Emenda Individual - Transferências com Finalidade Definida,FERNANDA MELCHIONNA,17,RIO GRANDE DO SUL (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202339840017,2855106.0,2855106.0
2023,Emenda Individual - Transferências com Finalidade Definida,GUILHERME MUSSI,5,SÃO PAULO (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,202328010005,2859014.0,1165762.0
2023,Emenda Individual - Transferências com Finalidade Definida,GENERAL GIRAO,16,RIO GRANDE DO NORTE (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,202339940016,2873423.0,2002586.0
2023,Emenda Individual - Transferências com Finalidade Definida,MARCIO MACEDO,4,SERGIPE (UF),Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202327330004,2874152.0,2694152.0
2023,Emenda Individual - Transferências com Finalidade Definida,ANTONIO BRITO,4,BAHIA (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202327370004,2879289.0,2879289.0
2023,Emenda Individual - Transferências com Finalidade Definida,JOSE RICARDO,23,AMAZONAS (UF),Saúde,Formação de recursos humanos,5021 - GESTAO E ORGANIZACAO DO SUS,20YD - EDUCACAO E TRABALHO NA SAUDE,EDUCACAO E FORMACAO EM SAUDE,202341090023,2887626.0,280000.0
2023,Emenda Individual - Transferências com Finalidade Definida,PROFESSORA ROSA NEIDE,3,MATO GROSSO (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,202340610003,2890735.0,2890735.0
2023,Emenda Individual - Transferências com Finalidade Definida,EDUARDO GIRAO,12,MÚLTIPLO,Múltiplo,Múltiplo,MU - Múltiplo,MU - Múltiplo,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202341380012,2895642.0,2130021.3
2023,Emenda Individual - Transferências com Finalidade Definida,MARIANA CARVALHO,2,RONDÔNIA (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202337250002,2904246.0,2904246.0
2023,Emenda Individual - Transferências com Finalidade Definida,OTONI DE PAULA,1,RIO DE JANEIRO (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS",21AR - PROMOCAO E DEFESA DE DIREITOS HUMANOS PARA TODOS,PROMOCAO E DEFESA DE DIREITOS HUMANOS PARA TODOS - DESPESAS DIVERSAS,202340510001,2904897.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,DOMINGOS SAVIO,7,MINAS GERAIS (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE,ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS,202327560007,2907193.0,299997.0
2023,Emenda Individual - Transferências com Finalidade Definida,VENEZIANO VITAL DO REGO,18,PARAÍBA (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,202340880018,2918564.0,626225.0
2023,Emenda Individual - Transferências com Finalidade Definida,ALCEU MOREIRA,6,RIO GRANDE DO SUL (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE,ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS,202328580006,2931876.0,2927894.0
2023,Emenda Individual - Transferências com Finalidade Definida,RENILDO CALHEIROS,8,PERNAMBUCO (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE,ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS,202316900008,2932087.0,2932087.0
2023,Emenda Individual - Transferências Especiais,GELSON AZEVEDO,2,RIO DE JANEIRO (UF),Encargos especiais,Outras transferências,0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA,0EC2 - TRANSFERENCIAS ESPECIAIS,TRANSFERENCIAS ESPECIAIS,202339930002,2932575.0,2932575.0
2023,Emenda Individual - Transferências com Finalidade Definida,NIVALDO ALBUQUERQUE,9,JOAQUIM GOMES - AL,Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202338390009,2932576.0,2932576.0
2023,Emenda Individual - Transferências com Finalidade Definida,AROLDO MARTINS,7,PARANÁ (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202339150007,2932576.0,2932576.0
2023,Emenda Individual - Transferências Especiais,LEDA SADALA,9,AMAPÁ - AP,Encargos especiais,Outras transferências,0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA,0EC2 - TRANSFERENCIAS ESPECIAIS,TRANSFERENCIAS ESPECIAIS,202341120009,2932576.0,2932576.0
2023,Emenda Individual - Transferências com Finalidade Definida,SUBTENENTE GONZAGA,2,MINAS GERAIS (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202329940002,2932576.0,2932576.0
2023,Emenda Individual - Transferências com Finalidade Definida,REGINALDO LOPES,13,MINAS GERAIS (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,202314110013,2933413.0,647624.0
2023,Emenda Individual - Transferências com Finalidade Definida,TABATA AMARAL,6,MÚLTIPLO,Saúde,Múltiplo,MU - Múltiplo,MU - Múltiplo,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E INOVACAO EM SAUDE - DESPESAS DIVERSAS",202341320006,2936342.54,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,AUGUSTO COUTINHO,12,PERNAMBUCO (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202327180012,2941024.0,2941024.0
2023,Emenda de Bancada,BANCADA DO PARA,12,PARÁ (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,202371150012,2947048.0,2947048.0
2023,Emenda Individual - Transferências com Finalidade Definida,DANIELA DO WAGUINHO,3,RIO DE JANEIRO (UF),Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202339520003,2948701.0,2948701.0
2023,Emenda de Bancada,BANCADA DO ESPIRITO SANTO,6,ESPÍRITO SANTO (UF),Educação,Assistência hospitalar e ambulatorial,"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RX - REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF,REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF - DESPESAS DIVERSAS,202371090006,2949944.82,0.0
2023,Emenda Individual - Transferências Especiais,ORLANDO SILVA,9,SÃO PAULO (UF),Encargos especiais,Outras transferências,0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA,0EC2 - TRANSFERENCIAS ESPECIAIS,TRANSFERENCIAS ESPECIAIS,202337370009,2950000.0,2950000.0
2023,Emenda Individual - Transferências com Finalidade Definida,ERIKA KOKAY,8,DISTRITO FEDERAL (UF),Cultura,Difusão cultural,5025 - CULTURA,20ZF - PROMOCAO E FOMENTO A CULTURA BRASILEIRA,PROMOCAO E FOMENTO A CULTURA BRASILEIRA - DESPESAS DIVERSAS,202328260008,2950402.91,1430124.19
2023,Emenda Individual - Transferências com Finalidade Definida,JERONIMO GOERGEN,18,MÚLTIPLO,Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202328640018,2951792.0,2951792.0
2023,Emenda Individual - Transferências com Finalidade Definida,AMARO NETO,4,ESPÍRITO SANTO (UF),Cultura,Difusão cultural,5025 - CULTURA,20ZF - PROMOCAO E FOMENTO A CULTURA BRASILEIRA,PROMOCAO E FOMENTO A CULTURA BRASILEIRA - DESPESAS DIVERSAS,202339120004,2958418.0,200000.0
2023,Emenda Individual - Transferências com Finalidade Definida,ELI BORGES,6,TOCANTINS (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS",21AR - PROMOCAO E DEFESA DE DIREITOS HUMANOS PARA TODOS,PROMOCAO E DEFESA DE DIREITOS HUMANOS PARA TODOS - DESPESAS DIVERSAS,202339730006,2958504.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,MARCOS ROGERIO,2,RONDÔNIA (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE,ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS,202392240002,2962327.0,733260.0
2023,Emenda Individual - Transferências com Finalidade Definida,VANDER LOUBET,1,MATO GROSSO DO SUL (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202314510001,2968784.0,2443813.0
2023,Emenda Individual - Transferências com Finalidade Definida,FLAVIO BOLSONARO,1,MÚLTIPLO,Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,MU - Múltiplo,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,202392190001,2969801.94,999802.0
2023,Emenda de Bancada,BANCADA DE SAO PAULO,4,SÃO PAULO (UF),Educação,Educação básica,5011 - EDUCACAO BASICA DE QUALIDADE,20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA,APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,202371250004,2971354.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,OSIRES DAMASO,12,MÚLTIPLO,Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202341220012,2978555.0,2763951.0
2023,Emenda Individual - Transferências com Finalidade Definida,ZEQUINHA MARINHO,3,PARÁ (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,MU - Múltiplo,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202341820003,2980000.0,14829.0
2023,Emenda Individual - Transferências com Finalidade Definida,EDUARDO BOLSONARO,1,SÃO PAULO (UF),Múltiplo,Múltiplo,MU - Múltiplo,MU - Múltiplo,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202330880001,2984825.3,2543366.0
